Subject	Relation_id	Relation_choice	Object	Md5	Trunk	ID
Salafi movements	050	Engage in diplomatic cooperation	Hamas	b9b912a2693ddf31a23157b0ed8745a9	[5:21:25]	7486
China	050	Engage in diplomatic cooperation	Iran	ae7c784b3682b81cb292e2eeee43de24	[1:0:14]	7487
Iran	050	Engage in diplomatic cooperation	China	ae7c784b3682b81cb292e2eeee43de24	[1:0:14]	7488
Israel	057	Sign formal agreement	Turkey	f177ec3e30f438edd4aec72f108a3624	[1:0:3]	7489
Turkey	053	Rally support on behalf of	Israel	dc706c5705650810fe8b244b43ed8eaf	[1:0:3]	7490
Turkey	1384	Threaten to use conventional attack	Israel	dc706c5705650810fe8b244b43ed8eaf	[2:4:8]	7491
Israeli officials	051	Praise or endorse	Turkish officials	ea0dcc2d5c31feab39782637e9cd15d8	[1:0:2]	7492
The United States and Israel	050	Engage in diplomatic cooperation	Soviet Union	23021ca571f435180853915a3082a61a	[1:0:2]	7493
Israel	057	Sign formal agreement	Turkey	4545fa4abb4a3d022d9673eb09a71a19	[1:0:2]	7494
Iran	050	Engage in diplomatic cooperation	Kazakhstan	301a243e56460bb639764eecff49c295	[0:0:0]	7495
Palestinian Authority	050	Engage in diplomatic cooperation	United Nations	618aa0a71177f93a0a4be3fd558bb312	[1:0:2]	7496
Palestinian Authority envoy to the UN Riyad Mansour	053	Rally support on behalf of	UN Security Council	706ccf84e7950429ca16e2c152952b5f	[2:4:7]	7497
Major oil producers	050	Engage in diplomatic cooperation	Iran	025adebf7e886eb22272b262bba1a081	[4:11:14]	7498
Turkey	057	Sign formal agreement	Israel	a719cfa0ae15cdc556ea655653410f67	[0:0:0]	7499
Turkish officials	057	Sign formal agreement	Israel	86fc8d462acf7deeab74e1011b3b7cd3	[3:7:10]	7500
U.S. President Barack Obama	055	Apologize	Israel and Turkey	86fc8d462acf7deeab74e1011b3b7cd3	[4:11:12]	7501
Egypt	050	Engage in diplomatic cooperation	Intra-Palestinian reconciliation	eb89cf6931614bdb8d496f7bdc998b16	[8:19:20]	7502
Sweden	054	Grant diplomatic recognition	Palestine	dcf57df3bed30121c35f661f321df451	[5:20:22]	7503
Palestine	054	Grant diplomatic recognition	United Nations	dcf57df3bed30121c35f661f321df451	[5:20:22]	7504
PLO's Executive Committee	057	Sign formal agreement	Hamas and Islamic Jihad	3b20a9d0ec6e2a31a02ae37dbc631d03	[1:0:2]	7505
Ismail Haniyeh	050	Engage in diplomatic cooperation	Egypt	767e7f3c3db4226598ca9fafeb712c4b	[1:0:3]	7506
Ismail Haniyeh	050	Engage in diplomatic cooperation	Qatar	767e7f3c3db4226598ca9fafeb712c4b	[1:0:3]	7507
Ismail Haniyeh	050	Engage in diplomatic cooperation	Turkey	767e7f3c3db4226598ca9fafeb712c4b	[1:0:3]	7508
Ismail Haniyeh	050	Engage in diplomatic cooperation	UN	767e7f3c3db4226598ca9fafeb712c4b	[1:0:3]	7509
US administration	050	Engage in diplomatic cooperation	Iran	0cb592cf06b538d64ca5e72c37e1a7bb	[2:4:7]	7510
Obama	053	Rally support on behalf of	Congress	934972d8831db5196cccb6fc2db2098e	[3:10:14]	7511
International Atomic Energy Agency (IAEA)	050	Engage in diplomatic cooperation	Iran	daed626e855f840abea424c7f74f7535	[3:9:11]	7512
United States, France, Britain, Germany, Russia, China	057	Sign formal agreement	Iran	daed626e855f840abea424c7f74f7535	[4:12:15]	7513
Iran	057	Sign formal agreement	World powers	89b7a8863a3f83000bb0adab47c8d88a	[4:11:15]	7514
United States	050	Engage in diplomatic cooperation	Iraq	40a63f15e0d8049b9afb29e3855da923	[2:4:6]	7515
Israel and Russia	057	Sign formal agreement	Military confrontations avoidance mechanism	e95e81e443ef9856b7b4aa0d5eb8ffa8	[1:0:2]	7516
United Nations Security Council	053	Rally support on behalf of	Iran nuclear deal	6d9168f0171717fa3220fb1f837731ed	[1:0:1]	7517
World excluding Israel	1123	Accuse of aggression	Iran	efd719fad5ff4cdc65e3c9dda6f86695	[1:0:2]	7518
Iran	050	Engage in diplomatic cooperation	International Atomic Energy Agency	b10c4c071f46510a8754dd06adea9e9f	[1:0:5]	7519
Iran	0311	Express intent to cooperate economically	International Atomic Energy Agency	b10c4c071f46510a8754dd06adea9e9f	[2:6:8]	7520
Representatives of Iran and P5+1 countries	057	Sign formal agreement	Nuclear agreement	84029171592aec046f194526548551e2	[2:3:6]	7521
Turkey	057	Sign formal agreement	Israel	eceb18ffc97a5326722fd5899cf3e696	[2:4:7]	7522
Israel	055	Apologize	Turkey	eceb18ffc97a5326722fd5899cf3e696	[3:8:11]	7523
Hamas leaders	050	Engage in diplomatic cooperation	Iran	ed48101ca2dd6b1f9f5cdbc0cd206d28	[4:12:13]	7524
Iran	050	Engage in diplomatic cooperation	Iraqi Forces	cddacd085bd8214dd23e06fbb8b5fcf6	[4:16:19]	7525
Saudi Arabia	050	Engage in diplomatic cooperation	China	b926aa479a538e80b5a65458fec894d7	[3:6:7]	7526
President Abdel Fattah el-Sisi	051	Praise or endorse	China	b926aa479a538e80b5a65458fec894d7	[3:6:7]	7527
President Hassan Rouhani and Foreign Minister Mohammad Javad Zarif	053	Rally support on behalf of	developing world	4401cbc57a2cd97758aa144bbdd12553	[4:8:9]	7528
Israel	054	Grant diplomatic recognition	Russia	9dbe775dfb78e292495b9c4bdc0f4c7c	[1:0:3]	7529
Egyptian security official	050	Engage in diplomatic cooperation	Italy	46aac3ab1c164242f865837f473f703a	[3:5:7]	7530
Iran	051	Praise or endorse	China	5c622dcbfe42c04b77f12fc6e661049c	[3:5:5]	7531
India	050	Engage in diplomatic cooperation	US	5c622dcbfe42c04b77f12fc6e661049c	[6:10:10]	7532
EU	057	Sign formal agreement	Egypt	2a0249ee6e2a7ba92e3ffb970efa5f2c	[5:13:15]	7533
Israel and the US	1123	Accuse of aggression	Iran	7779b083cfab332a0ae7bbec35f70364	[2:3:5]	7534
United States	050	Engage in diplomatic cooperation	Iran	b5b7576125075195393466d2bebb3066	[2:3:5]	7535
IAEA	057	Sign formal agreement	Iran	b5b7576125075195393466d2bebb3066	[9:26:29]	7536
World powers	051	Praise or endorse	Iran	e8f58ac451ab6717d641b9d27660a2ac	[3:10:12]	7537
Prime Minister Binyamin Netanyahu's envoy, Joseph Ciechanover	057	Sign formal agreement	Turkish Foreign Ministry Undersecretary Feridun Sinirlioglu	6efbd3cd06be2d0159f11bc3530b006d	[1:0:2]	7538
U.S. Assistant Secretary of State Alfred L. Atherton	050	Engage in diplomatic cooperation	Jordan	9b50f725dcff8f4ddf9bd3b938353cb7	[2:2:3]	7539
Algeria	050	Engage in diplomatic cooperation	Qatar	9d57ab43501e492996f9f3c684b5d56c	[1:0:3]	7540
Algeria	050	Engage in diplomatic cooperation	Iran	9d57ab43501e492996f9f3c684b5d56c	[1:0:3]	7541
Algeria	050	Engage in diplomatic cooperation	Russia	9d57ab43501e492996f9f3c684b5d56c	[1:0:3]	7542
Islamic Revolutionary Guards Corps (IRGC)	050	Engage in diplomatic cooperation	West	cb01f6d47ce711b6023e574ab5034802	[5:11:12]	7543
International Atomic Energy Agency	050	Engage in diplomatic cooperation	Iran	b11a475a7ccc428e99fe7c226efe422f	[1:0:5]	7544
President Barack Obama	050	Engage in diplomatic cooperation	Russia	550bf9e3696bb11f6c324ef5b328670d	[1:0:21]	7545
Israel	050	Engage in diplomatic cooperation	US Congress	6fe0e4a1934777d512724451a58b20fc	[4:11:13]	7546
OPEC countries	050	Engage in diplomatic cooperation	Russia	80c0aeee263fe53930025fc885beca48	[1:0:3]	7547
Major oil producers	050	Engage in diplomatic cooperation	Tehran	8608768725ec963c205d6eec7d63adcb	[3:7:11]	7548
Paris	050	Engage in diplomatic cooperation	international conference involving American, European, Arab partners	3dfdc40da6ed119adbe3f64b8ab16b85	[2:7:29]	7549
P5+1 nations	057	Sign formal agreement	Iran	6238d6db59c0b2825e07b5c329a62c39	[4:9:13]	7550
IAEA staff	050	Engage in diplomatic cooperation	Iran	3daa26869ca872bd7c048758d4dc0f9f	[8:29:32]	7551
Hillary Clinton	053	Rally support on behalf of	Prime Minister Benjamin Netanyahu	81bc3e7af8f3907aa441c1201cad8d2c	[6:13:14]	7552
U.N. Security Council	050	Engage in diplomatic cooperation	Palestinian U.N. envoy Riyad Mansour	72c8dc09dc61487494b164611521a1b3	[1:0:2]	7553
Palestinian U.N. envoy Riyad Mansour	053	Rally support on behalf of	France	72c8dc09dc61487494b164611521a1b3	[1:0:2]	7554
Egypt	050	Engage in diplomatic cooperation	Palestinian draft resolution	72c8dc09dc61487494b164611521a1b3	[3:6:9]	7555
Chinese President Xi Jinping	057	Sign formal agreement	Saudi Arabia, Egypt, Iran	81a5f4adb47f4bb2697664aeeca18e5b	[1:0:2]	7556
Iran	050	Engage in diplomatic cooperation	China	81a5f4adb47f4bb2697664aeeca18e5b	[1:0:2]	7557
Iran	050	Engage in diplomatic cooperation	Russia	81a5f4adb47f4bb2697664aeeca18e5b	[1:0:2]	7558
Iran	053	Rally support on behalf of	Shanghai Cooperation Organization	81a5f4adb47f4bb2697664aeeca18e5b	[1:0:2]	7559
Iran	050	Engage in diplomatic cooperation	Pakistan	81a5f4adb47f4bb2697664aeeca18e5b	[1:0:2]	7560
Iran	051	Praise or endorse	India	81a5f4adb47f4bb2697664aeeca18e5b	[1:0:2]	7561
Palestine	054	Grant diplomatic recognition	United Nations	ff968c7cf9315a638c3881e60172dcbd	[6:22:23]	7562
Obama administration	052	Defend verbally	Israel	345370189afe2c747c807db182928eea	[4:11:14]	7563
Iran	057	Sign formal agreement	Algeria Opec meeting	232efbd625cbbb3a4d214e477d875fe2	[0:0:0]	7564
Turkey	053	Rally support on behalf of	Israel	24a6776b37d381d3eb6f285f30231ae6	[1:0:3]	7565
Egypt	057	Sign formal agreement	Africa's three major regional economic committees (RECs)	4c28c1c080013f64a82efcbe4cab9347	[1:0:3]	7566
Israel	050	Engage in diplomatic cooperation	Turkey	1da0d70fc0bbfe984f748a3f1b146622	[0:0:0]	7567
Turkey	051	Praise or endorse	Israel	1da0d70fc0bbfe984f748a3f1b146622	[3:9:12]	7568
Israeli Prime Minister Benjamin Netanyahu	057	Sign formal agreement	Russian President Vladimir Putin	1b507801e00adc8b2f1cec36e5e5b456	[1:0:2]	7569
Arab countries	053	Rally support on behalf of	United Nations	52bce82f907747498e44819acc744efc	[2:2:3]	7570
Iran	051	Praise or endorse	Europe	039f1afd8b6d54679b9bd5346477b066	[2:6:9]	7571
Iran	053	Rally support on behalf of	International Atomic Energy Agency (IAEA)	1f58ac3627928abaded6b0dc6c746ea8	[1:0:2]	7572
Iran	050	Engage in diplomatic cooperation	U.S.	1f58ac3627928abaded6b0dc6c746ea8	[1:0:2]	7573
Iran	050	Engage in diplomatic cooperation	five other world powers	1f58ac3627928abaded6b0dc6c746ea8	[1:0:2]	7574
United States	050	Engage in diplomatic cooperation	Iran	1e10123aa8042a97eb11e185bb75842c	[2:3:6]	7575
United Kingdom	050	Engage in diplomatic cooperation	Iran	1e10123aa8042a97eb11e185bb75842c	[2:3:6]	7576
France	050	Engage in diplomatic cooperation	Iran	1e10123aa8042a97eb11e185bb75842c	[2:3:6]	7577
Russia	050	Engage in diplomatic cooperation	Iran	1e10123aa8042a97eb11e185bb75842c	[2:3:6]	7578
China	050	Engage in diplomatic cooperation	Iran	1e10123aa8042a97eb11e185bb75842c	[2:3:6]	7579
Germany	050	Engage in diplomatic cooperation	Iran	1e10123aa8042a97eb11e185bb75842c	[2:3:6]	7580
United States	1121	Accuse of crime, corruption	Israel-Egypt peace process	b4d548ec54926db710a5abeed551b7f3	[3:5:14]	7581
Chinese President Xi Jinping	051	Praise or endorse	Iran	6a292564cc5fbac1cd105dd38bc091b3	[2:5:7]	7582
United States	053	Rally support on behalf of	Iraq's political parties including Maliki’s Islamic Da’wa Party	57f0b2106911e78588cbda6ac4167a36	[3:7:10]	7583
Iran	057	Sign formal agreement	IAEA	def6d0ec872d305332520a95758d1fd9	[2:4:6]	7584
IAEA	057	Sign formal agreement	Iran	def6d0ec872d305332520a95758d1fd9	[2:4:6]	7585
Iran	053	Rally support on behalf of	IAEA member states	def6d0ec872d305332520a95758d1fd9	[3:7:9]	7586
Iran	1121	Accuse of crime, corruption	United States	def6d0ec872d305332520a95758d1fd9	[6:17:19]	7587
Iran	057	Sign formal agreement	France	def6d0ec872d305332520a95758d1fd9	[6:17:19]	7588
Iran	057	Sign formal agreement	Britain	def6d0ec872d305332520a95758d1fd9	[6:17:19]	7589
Iran	057	Sign formal agreement	Germany	def6d0ec872d305332520a95758d1fd9	[6:17:19]	7590
Iran	057	Sign formal agreement	Russia	def6d0ec872d305332520a95758d1fd9	[6:17:19]	7591
Iran	057	Sign formal agreement	China	def6d0ec872d305332520a95758d1fd9	[6:17:19]	7592
Italian delegation	050	Engage in diplomatic cooperation	Egyptian counterparts	b3bc168b40486a6fa835e3c390600d8d	[5:16:18]	7593
P5+1 powers	057	Sign formal agreement	Iran	dae25b8225b1d2260428956e235408ee	[3:8:11]	7594
Iran	051	Praise or endorse	Six international mediators	faea7f2ce5d33338dfc8ef3b945d4f0f	[3:9:13]	7595
Egyptian delegation	050	Engage in diplomatic cooperation	Italian officials	a96887dfe0846696ea86f9ba2500f399	[1:0:3]	7596
Iran	057	Sign formal agreement	IAEA	dca1fa1be776a82a8af876f78d507d5c	[2:3:6]	7597
Sweden	054	Grant diplomatic recognition	Palestine	ac3302b45fc134a2ff1bef56794c9f4f	[5:14:16]	7598
Turkey	057	Sign formal agreement	Israel	0e7bde39fb143b8f585e186c45ab438e	[1:0:2]	7599
Russia	051	Praise or endorse	Iran	6da32326babf661f3c2b33fb8c9d0663	[1:0:4]	7600
Iran	051	Praise or endorse	Russia	6da32326babf661f3c2b33fb8c9d0663	[1:0:4]	7601
South Korea	051	Praise or endorse	Egypt	707ec21e4290e21b7fee4a6f053e28d5	[2:4:7]	7602
Russian President Vladimir Putin	050	Engage in diplomatic cooperation	Iran’s leader Hassan Rouhani	f69c52c18f9e9ae2cca932e716f00d73	[3:8:10]	7603
Israel	052	Defend verbally	Egypt	821f136b0a449377a102407f13dd502a	[1:0:0]	7604
Egypt	057	Sign formal agreement	Saudi Arabia	821f136b0a449377a102407f13dd502a	[2:1:17]	7605
Israel	052	Defend verbally	Russia	821f136b0a449377a102407f13dd502a	[2:1:17]	7606
Israel	051	Praise or endorse	Russia	bac633c69a4b2148953da59fd55ef205	[4:8:9]	7607
Russia	051	Praise or endorse	Israel	bac633c69a4b2148953da59fd55ef205	[4:8:9]	7608
Tehran	053	Rally support on behalf of	Foreign investors	76af919bb3bae960dc15f068a60598e5	[2:4:7]	7609
Iran	050	Engage in diplomatic cooperation	Western powers	4d4a06529acc4e7847d81b791d91b365	[2:5:7]	7610
Iranian nuclear negotiators	057	Sign formal agreement	the US	4d4a06529acc4e7847d81b791d91b365	[2:5:7]	7611
Iran	050	Engage in diplomatic cooperation	OPEC	46f32ffe68323fb6a8c218a0129c3950	[2:5:8]	7612
Ecuador	053	Rally support on behalf of	Iran	6399cc5ae4abe67668a675cb4968ee2f	[3:8:11]	7613
Georgia	057	Sign formal agreement	Gazprom	6340b07bb22f840cbf2fde2e842159cf	[2:6:10]	7614
Georgia	053	Rally support on behalf of	Azerbaijan's State Oil Company (SOCAR)	6340b07bb22f840cbf2fde2e842159cf	[2:6:10]	7615
British government	053	Rally support on behalf of	Italian government	577b45f6728d835ba49e884731a81aa0	[2:3:5]	7616
OPEC	057	Sign formal agreement	non-members including Russia	23604db10da9c2c4ca2f6637c13d7aa0	[1:0:3]	7617
Middle East quartet	050	Engage in diplomatic cooperation	restarting peace efforts	16afdb1d3d02ec7ff46b23c3e3f5c0d5	[4:15:16]	7618
China	050	Engage in diplomatic cooperation	Saudi Arabia	ea7d8496e636267faa30418df1a8c605	[1:0:3]	7619
China	050	Engage in diplomatic cooperation	Iran	ea7d8496e636267faa30418df1a8c605	[1:0:3]	7620
P5+1 world powers	057	Sign formal agreement	Tehran	7ce097b45b643a039bf28b23dbde6386	[1:0:1]	7621
Turkey	057	Sign formal agreement	Israel	45def2cabe38566fe50b42d363ca1506	[5:10:13]	7622
International community	057	Sign formal agreement	Iran	ff219009cbdd5bfd83334fb77df39d5b	[3:6:7]	7623
US, Britain, France, Russia, China, and Germany	050	Engage in diplomatic cooperation	Iran	a1383b9d1ab5d157a8cd424c3eb7a063	[4:11:13]	7624
World powers	050	Engage in diplomatic cooperation	Iran	a1383b9d1ab5d157a8cd424c3eb7a063	[5:14:18]	7625
Hamas	053	Rally support on behalf of	Saudi Arabia	5cb661fc2543cff12f0723b4eb5eda5f	[4:9:10]	7626
member states	050	Engage in diplomatic cooperation	Iran	a648e8a6a69a24ee7086b22ed9cc5499	[3:6:8]	7627
Turkey	057	Sign formal agreement	Israel	70bb7bd4c7fd2111bf391ae82ee850e6	[1:0:2]	7628
Turkey	057	Sign formal agreement	Israel	70bb7bd4c7fd2111bf391ae82ee850e6	[3:8:13]	7629
OPEC	0314	Express intent to cooperate on intelligence or information sharing	Iraq	bc2578603459fba7d3487b33b24fb402	[2:3:5]	7630
Israel	051	Praise or endorse	Turkey	a28da5bd9d1540b0b0cf982fd9ccff7f	[1:0:0]	7631
Dore Gold, general-director of the Israeli Foreign Ministry	051	Praise or endorse	Foreign Ministry Undersecretary Feridun Sinirlioglu	a28da5bd9d1540b0b0cf982fd9ccff7f	[1:0:0]	7632
United States and the P5+1 powers	057	Sign formal agreement	Iran	0c804be02377140ea5d1d5ac33f10f62	[1:0:1]	7633
European Union	051	Praise or endorse	Ankara and Tehran	98c3b46dd0e1357a4ce1dcd5009695ce	[4:11:14]	7634
Beijing	050	Engage in diplomatic cooperation	Riyadh	bdebf5583a2e1ceb989cac88c45f3619	[1:0:1]	7635
33 states	057	Sign formal agreement	UNESCO resolution	ef90229562be82ba5691f4d9eec99632	[3:8:8]	7636
Obama	0342	Express intent to change policy	Iran	bf4e8c1cc786d344100dcfdf22ce1bb1	[3:2:2]	7637
International Atomic Energy Agency	1621	Reduce or stop economic assistance	Iran	6d34826ba2dc640eb35fe8c961db1697	[1:0:2]	7638
Iran	057	Sign formal agreement	International Atomic Energy Agency	6d34826ba2dc640eb35fe8c961db1697	[3:6:8]	7639
United States	057	Sign formal agreement	Iran	31f8cedf811fbdbcaf041cfbaede3e5f	[2:3:6]	7640
Russia	057	Sign formal agreement	Iran	31f8cedf811fbdbcaf041cfbaede3e5f	[2:3:6]	7641
China	057	Sign formal agreement	Iran	31f8cedf811fbdbcaf041cfbaede3e5f	[2:3:6]	7642
France	057	Sign formal agreement	Iran	31f8cedf811fbdbcaf041cfbaede3e5f	[2:3:6]	7643
Britain	057	Sign formal agreement	Iran	31f8cedf811fbdbcaf041cfbaede3e5f	[2:3:6]	7644
Germany	057	Sign formal agreement	Iran	31f8cedf811fbdbcaf041cfbaede3e5f	[2:3:6]	7645
United States	050	Engage in diplomatic cooperation	Soviet Union	350ce9fa68fcb41c6733762cba2413a2	[0:0:0]	7646
United States	050	Engage in diplomatic cooperation	Arab countries	350ce9fa68fcb41c6733762cba2413a2	[0:0:0]	7647
United States	050	Engage in diplomatic cooperation	Israel	350ce9fa68fcb41c6733762cba2413a2	[0:0:0]	7648
Russian aviation command center at the Hmeimim air base	057	Sign formal agreement	Israel's Air Force command post	397d7713023960fc425b216228986893	[1:0:2]	7649
Russia	057	Sign formal agreement	Israel	397d7713023960fc425b216228986893	[1:0:2]	7650
Israel	057	Sign formal agreement	Russia	397d7713023960fc425b216228986893	[1:0:2]	7651
South Korean President	057	Sign formal agreement	Iran	3c01b4e76d55a68c1420583139f27732	[1:0:0]	7652
Israel	050	Engage in diplomatic cooperation	Hamas	1f0e4d4b9a482d420b9132fac02e5bf7	[9:29:31]	7653
Turkish President Recep Tayyip Erdoğan	051	Praise or endorse	Israeli President Reuven Rivlin	79340714ed58c073c1a327375334f59b	[2:4:6]	7654
Israel	1313	Threaten to reduce or break relations	Turkey	79340714ed58c073c1a327375334f59b	[3:7:9]	7655
Dr. Dore Gold	051	Praise or endorse	Turkish Foreign Ministry Director General Feridun Sinirlioğlu	79340714ed58c073c1a327375334f59b	[4:10:12]	7656
China	053	Rally support on behalf of	the Middle East	d54ec507befcde239fd281627dec8ad2	[4:10:12]	7657
Turkey	057	Sign formal agreement	Israel	4c43ea094dd37d9358b698dd0e3589ef	[2:3:5]	7658
Turkey	055	Apologize	Israel	4c43ea094dd37d9358b698dd0e3589ef	[3:6:10]	7659
Turkey	050	Engage in diplomatic cooperation	Israel	7045b35dc929c5d148ead82d20cb5054	[0:0:0]	7660
Turkey	057	Sign formal agreement	Israel	7045b35dc929c5d148ead82d20cb5054	[1:0:3]	7661
Egypt	053	Rally support on behalf of	Hamas	79b506b6d55ae140fb6ee7f9f66f3feb	[2:4:8]	7662
Egypt	050	Engage in diplomatic cooperation	Israel	79b506b6d55ae140fb6ee7f9f66f3feb	[2:4:8]	7663
China	057	Sign formal agreement	Iran	17bb778fe12e9afc05821202ead6b22e	[1:0:3]	7664
Iran	057	Sign formal agreement	China	17bb778fe12e9afc05821202ead6b22e	[2:4:8]	7665
Iran	050	Engage in diplomatic cooperation	global companies	17bb778fe12e9afc05821202ead6b22e	[5:19:19]	7666
Palestinian mission to the United Nations	050	Engage in diplomatic cooperation	Security Council	5c5c330b3d94a7515dcfa8f31c3a55b7	[1:0:4]	7667
