Actor1Name	EventCode	RelationName	Actor2Name	day	timid	ce_id	Md5	Md5_list	URL	URL_list	atomic_events	timespan	timdiff	relative_time	is_Uniform	is_drop
Benjamin Netanyahu	140	Engage in political dissent	Protester	2020-08-29	2018	3616	2cb35d4f27c4abe34cce4cc854762ff8	2cb35d4f27c4abe34cce4cc854762ff8	https://www.timesofisrael.com/protesters-fear-escalation-of-police-violence-ahead-of-weekly-jerusalem-demo/	['https://www.timesofisrael.com/protesters-fear-escalation-of-police-violence-ahead-of-weekly-jerusalem-demo/']	97	53	5.0	53.0	True	False
Israel	180	Use unconventional violence	Protester	2020-08-29	2018	3616	2cb35d4f27c4abe34cce4cc854762ff8	2cb35d4f27c4abe34cce4cc854762ff8	https://www.timesofisrael.com/protesters-fear-escalation-of-police-violence-ahead-of-weekly-jerusalem-demo/	['https://www.timesofisrael.com/protesters-fear-escalation-of-police-violence-ahead-of-weekly-jerusalem-demo/']	97	53	0.0	53.0	True	False
United States	030	Express intent to engage in material cooperation	Democratic Party	2020-07-23	1981	3637	f1535b79205c5b6174f458167949b511	f1535b79205c5b6174f458167949b511	https://electronicintifada.net/blogs/michael-f-brown/democrats-pushing-against-biden-confront-ossified-views	['https://electronicintifada.net/blogs/michael-f-brown/democrats-pushing-against-biden-confront-ossified-views']	93	40	0.0	0.0	True	False
United States	010	Make pessimistic comment	Democratic Party	2020-07-31	1989	3637	9e59c95e8d5f8114989a2ed82aab30a2	9e59c95e8d5f8114989a2ed82aab30a2	https://www.washingtonexaminer.com/news/aoc-embarrassing-for-marijuana-legalization-to-be-excluded-from-dnc-platform	['https://www.washingtonexaminer.com/news/aoc-embarrassing-for-marijuana-legalization-to-be-excluded-from-dnc-platform']	93	40	8.0	8.0	True	False
Tom Cotton	110	Criticize or denounce	Joe Biden	2020-08-03	1992	3637	3509d552f7417742350f87bfff12ddc5	3509d552f7417742350f87bfff12ddc5	https://www.washingtonexaminer.com/news/tom-cotton-joe-biden-is-trojan-horse-for-the-far-left	['https://www.washingtonexaminer.com/news/tom-cotton-joe-biden-is-trojan-horse-for-the-far-left']	93	40	3.0	11.0	True	False
Joe Biden	010	Decline comment	Democratic Party	2020-08-03	1992	3637	3509d552f7417742350f87bfff12ddc5	3509d552f7417742350f87bfff12ddc5	https://www.washingtonexaminer.com/news/tom-cotton-joe-biden-is-trojan-horse-for-the-far-left	['https://www.washingtonexaminer.com/news/tom-cotton-joe-biden-is-trojan-horse-for-the-far-left']	93	40	0.0	11.0	True	False
Democratic Party	010	Decline comment	Joe Biden	2020-08-03	1992	3637	3509d552f7417742350f87bfff12ddc5	3509d552f7417742350f87bfff12ddc5	https://www.washingtonexaminer.com/news/tom-cotton-joe-biden-is-trojan-horse-for-the-far-left	['https://www.washingtonexaminer.com/news/tom-cotton-joe-biden-is-trojan-horse-for-the-far-left']	93	40	0.0	11.0	True	False
Donald Trump	040	Engage in negotiation	Joe Biden	2020-08-04	1993	3637	c1a256257b58e225d338c82917f8dbf9	c1a256257b58e225d338c82917f8dbf9	https://www.washingtonexaminer.com/news/biden-as-bernie-bro-trump-campaign-to-recast-democrat-as-tool-of-the-left	['https://www.washingtonexaminer.com/news/biden-as-bernie-bro-trump-campaign-to-recast-democrat-as-tool-of-the-left']	93	40	1.0	12.0	True	False
United States	010	Decline comment	Democratic Party	2020-08-04	1993	3637	f5b495834cdc5ccba630d6bfe8be2ff2	f5b495834cdc5ccba630d6bfe8be2ff2	https://www.foxnews.com/media/sean-hannity-democratic-party-biden-fox-friends	['https://www.foxnews.com/media/sean-hannity-democratic-party-biden-fox-friends']	93	40	0.0	12.0	True	False
United States	030	Express intent to cooperate on judicial matters	Joe Biden	2020-08-04	1993	3637	c1a256257b58e225d338c82917f8dbf9	c1a256257b58e225d338c82917f8dbf9	https://www.washingtonexaminer.com/news/biden-as-bernie-bro-trump-campaign-to-recast-democrat-as-tool-of-the-left	['https://www.washingtonexaminer.com/news/biden-as-bernie-bro-trump-campaign-to-recast-democrat-as-tool-of-the-left']	93	40	0.0	12.0	True	False
Ilhan Omar	140	Demonstrate or rally for leadership change	Alexandria Ocasio-Cortez	2020-08-04	1993	3637	c1a256257b58e225d338c82917f8dbf9	c1a256257b58e225d338c82917f8dbf9	https://www.washingtonexaminer.com/news/biden-as-bernie-bro-trump-campaign-to-recast-democrat-as-tool-of-the-left	['https://www.washingtonexaminer.com/news/biden-as-bernie-bro-trump-campaign-to-recast-democrat-as-tool-of-the-left']	93	40	0.0	12.0	True	False
Joe Biden	080	Accede to demands for change in leadership	Donald Trump	2020-08-05	1994	3637	4d6e698115cd14eb3c7df057eede8be0	4d6e698115cd14eb3c7df057eede8be0	https://www.timesofisrael.com/liveblog_entry/biden-wont-travel-to-nominating-convention-trump-says-he-may-hold-ceremony-at-white-house/	['https://www.timesofisrael.com/liveblog_entry/biden-wont-travel-to-nominating-convention-trump-says-he-may-hold-ceremony-at-white-house/']	93	40	1.0	13.0	True	False
Donald Trump	140	Engage in political dissent	Joe Biden	2020-08-05	1994	3637	4d6e698115cd14eb3c7df057eede8be0	4d6e698115cd14eb3c7df057eede8be0	https://www.timesofisrael.com/liveblog_entry/biden-wont-travel-to-nominating-convention-trump-says-he-may-hold-ceremony-at-white-house/	['https://www.timesofisrael.com/liveblog_entry/biden-wont-travel-to-nominating-convention-trump-says-he-may-hold-ceremony-at-white-house/']	93	40	0.0	13.0	True	False
Donald Trump	180	Use unconventional violence	AOC	2020-08-07	1996	3637	dbe36eff7e89fd7e92e7640490f0b57f	dbe36eff7e89fd7e92e7640490f0b57f	https://www.dailymail.co.uk/news/article-8603429/Trump-calls-AOC-real-beauty-says-knows-economics.html	['https://www.dailymail.co.uk/news/article-8603429/Trump-calls-AOC-real-beauty-says-knows-economics.html']	93	40	2.0	15.0	True	False
Joe Biden	040	Discuss by telephone	Bernie Sanders	2020-08-12	2001	3637	8ed2298a14248e40dc6e71022cd67803	8ed2298a14248e40dc6e71022cd67803	https://www.jns.org/opinion/centrist-democrats-and-their-leftist-aides/	['https://www.jns.org/opinion/centrist-democrats-and-their-leftist-aides/']	93	40	5.0	20.0	True	False
Kamala Harris	040	Engage in negotiation	Benjamin Netanyahu	2020-08-12	2001	3637	aa0a11451ce23207fe79ebb041d6cb72	aa0a11451ce23207fe79ebb041d6cb72	https://www.middleeastmonitor.com/20200812-biden-picks-pro-israel-harris-as-running-mate/	['https://www.middleeastmonitor.com/20200812-biden-picks-pro-israel-harris-as-running-mate/']	93	40	0.0	20.0	True	False
United States	010	Decline comment	Democratic Party	2020-08-12	2001	3637	5300cde2af835a060eebc2edff184a8f	5300cde2af835a060eebc2edff184a8f	https://www.foxnews.com/politics/kamala-harris-drift-left-gop-target-radical	['https://www.foxnews.com/politics/kamala-harris-drift-left-gop-target-radical']	93	40	0.0	20.0	True	False
Bernie Sanders	040	Discuss by telephone	Joe Biden	2020-08-12	2001	3637	8ed2298a14248e40dc6e71022cd67803	8ed2298a14248e40dc6e71022cd67803	https://www.jns.org/opinion/centrist-democrats-and-their-leftist-aides/	['https://www.jns.org/opinion/centrist-democrats-and-their-leftist-aides/']	93	40	0.0	20.0	True	False
United States	010	Make optimistic comment	Rashida Tlaib	2020-08-12	2001	3637	fc2f9f9bdb81b48283e2ae6982b78530	fc2f9f9bdb81b48283e2ae6982b78530	https://www.newsweek.com/rashida-tlaib-who-wont-endorse-biden-hails-kamala-harris-vp-nominee-1524474	['https://www.newsweek.com/rashida-tlaib-who-wont-endorse-biden-hails-kamala-harris-vp-nominee-1524474']	93	40	0.0	20.0	True	False
United States	010	Decline comment	Israel	2020-08-12	2001	3637	aa0a11451ce23207fe79ebb041d6cb72	aa0a11451ce23207fe79ebb041d6cb72	https://www.middleeastmonitor.com/20200812-biden-picks-pro-israel-harris-as-running-mate/	['https://www.middleeastmonitor.com/20200812-biden-picks-pro-israel-harris-as-running-mate/']	93	40	0.0	20.0	True	False
Rashida Tlaib	030	Express intent to cooperate on judicial matters	United States	2020-08-12	2001	3637	fc2f9f9bdb81b48283e2ae6982b78530	fc2f9f9bdb81b48283e2ae6982b78530	https://www.newsweek.com/rashida-tlaib-who-wont-endorse-biden-hails-kamala-harris-vp-nominee-1524474	['https://www.newsweek.com/rashida-tlaib-who-wont-endorse-biden-hails-kamala-harris-vp-nominee-1524474']	93	40	0.0	20.0	True	False
Kamala Harris	030	Express intent to cooperate economically	Joe Biden	2020-08-13	2002	3637	ce5b7329ae99b8e73a651011ac55ca31	ce5b7329ae99b8e73a651011ac55ca31	https://www.sott.net/article/439675-Kamala-Harris-was-always-Bidens-running-mate-and-heres-why	['https://www.sott.net/article/439675-Kamala-Harris-was-always-Bidens-running-mate-and-heres-why']	93	40	1.0	21.0	True	True
Kamala Harris	010	Decline comment	Joe Biden	2020-08-13	2002	3637	ce5b7329ae99b8e73a651011ac55ca31	ce5b7329ae99b8e73a651011ac55ca31	https://www.sott.net/article/439675-Kamala-Harris-was-always-Bidens-running-mate-and-heres-why	['https://www.sott.net/article/439675-Kamala-Harris-was-always-Bidens-running-mate-and-heres-why']	93	40	0.0	21.0	True	True
Joe Biden	010	Decline comment	Kamala Harris	2020-08-13	2002	3637	ce5b7329ae99b8e73a651011ac55ca31	ce5b7329ae99b8e73a651011ac55ca31	https://www.sott.net/article/439675-Kamala-Harris-was-always-Bidens-running-mate-and-heres-why	['https://www.sott.net/article/439675-Kamala-Harris-was-always-Bidens-running-mate-and-heres-why']	93	40	0.0	21.0	True	True
Brett Kavanaugh	080	Yield	Kamala Harris	2020-08-14	2003	3637	da14bad162154cc32e4f01f423ddd841	da14bad162154cc32e4f01f423ddd841	https://www.sott.net/article/439735-Kamala-Harris-led-the-Kavanaugh-character-assassination-attempt	['https://www.sott.net/article/439735-Kamala-Harris-led-the-Kavanaugh-character-assassination-attempt']	93	40	1.0	22.0	True	True
United States	110	Disapprove	Donald Trump	2020-08-14	2003	3637	2e2037759c130158ebe119166da5137f	2e2037759c130158ebe119166da5137f	https://www.heritagefl.com/story/2020/08/14/news/tlaib-says-shes-not-endorsing-biden-or-maybe-anyone-for-president/13633.html	['https://www.heritagefl.com/story/2020/08/14/news/tlaib-says-shes-not-endorsing-biden-or-maybe-anyone-for-president/13633.html']	93	40	0.0	22.0	True	False
Kamala Harris	110	Criticize or denounce	Brett Kavanaugh	2020-08-14	2003	3637	da14bad162154cc32e4f01f423ddd841	da14bad162154cc32e4f01f423ddd841	https://www.sott.net/article/439735-Kamala-Harris-led-the-Kavanaugh-character-assassination-attempt	['https://www.sott.net/article/439735-Kamala-Harris-led-the-Kavanaugh-character-assassination-attempt']	93	40	0.0	22.0	True	True
United States	110	Criticize or denounce	Brett Kavanaugh	2020-08-14	2003	3637	da14bad162154cc32e4f01f423ddd841	da14bad162154cc32e4f01f423ddd841	https://www.sott.net/article/439735-Kamala-Harris-led-the-Kavanaugh-character-assassination-attempt	['https://www.sott.net/article/439735-Kamala-Harris-led-the-Kavanaugh-character-assassination-attempt']	93	40	0.0	22.0	True	True
Mike Bloomberg	010	Make public statement	Democratic National Convention	2020-08-14	2003	3637	b7b5564eb682a171a2a76f2bf450c252	b7b5564eb682a171a2a76f2bf450c252	https://www.foxnews.com/politics/some-liberals-not-happy-that-mike-bloomberg-will-speak-at-dem-convention	['https://www.foxnews.com/politics/some-liberals-not-happy-that-mike-bloomberg-will-speak-at-dem-convention']	93	40	0.0	22.0	True	False
United States	110	Disapprove	Kamala Harris	2020-08-14	2003	3637	8fd471ea78e080472192090207206c48	8fd471ea78e080472192090207206c48	https://www.dailymail.co.uk/news/article-8627549/Donald-Trump-retweets-insults-calling-Kamala-Harris-camel-laugh.html	['https://www.dailymail.co.uk/news/article-8627549/Donald-Trump-retweets-insults-calling-Kamala-Harris-camel-laugh.html']	93	40	0.0	22.0	True	False
Rep. Rashida Tlaib (D-Mich.)	030	Express intent to cooperate	Joe Biden	2020-08-14	2003	3637	2e2037759c130158ebe119166da5137f	2e2037759c130158ebe119166da5137f	https://www.heritagefl.com/story/2020/08/14/news/tlaib-says-shes-not-endorsing-biden-or-maybe-anyone-for-president/13633.html	['https://www.heritagefl.com/story/2020/08/14/news/tlaib-says-shes-not-endorsing-biden-or-maybe-anyone-for-president/13633.html']	93	40	0.0	22.0	True	False
Joe Biden	030	Express intent to cooperate	Rep. Rashida Tlaib (D-Mich.)	2020-08-14	2003	3637	2e2037759c130158ebe119166da5137f	2e2037759c130158ebe119166da5137f	https://www.heritagefl.com/story/2020/08/14/news/tlaib-says-shes-not-endorsing-biden-or-maybe-anyone-for-president/13633.html	['https://www.heritagefl.com/story/2020/08/14/news/tlaib-says-shes-not-endorsing-biden-or-maybe-anyone-for-president/13633.html']	93	40	0.0	22.0	True	False
Joe Biden	010	Make optimistic comment	Bernie Sanders	2020-08-16	2005	3637	001cd23069f1255f14713f758e71c077	001cd23069f1255f14713f758e71c077	https://www.dailymail.co.uk/news/article-8633037/Bernie-Sanders-previews-fight-progressive-agenda-says-priority-beating-Trump.html	['https://www.dailymail.co.uk/news/article-8633037/Bernie-Sanders-previews-fight-progressive-agenda-says-priority-beating-Trump.html']	93	40	2.0	24.0	True	False
Bernie Sanders	110	Criticize or denounce	Donald Trump	2020-08-16	2005	3637	001cd23069f1255f14713f758e71c077	001cd23069f1255f14713f758e71c077	https://www.dailymail.co.uk/news/article-8633037/Bernie-Sanders-previews-fight-progressive-agenda-says-priority-beating-Trump.html	['https://www.dailymail.co.uk/news/article-8633037/Bernie-Sanders-previews-fight-progressive-agenda-says-priority-beating-Trump.html']	93	40	0.0	24.0	True	False
United States	010	Decline comment	Democratic Party	2020-08-16	2005	3637	47a8618718fe9e0cb7a1245499e74521	47a8618718fe9e0cb7a1245499e74521	https://thehill.com/homenews/house/511844-eyes-turn-to-ocasio-cortez-as-she-seeks-to-boost-biden	['https://thehill.com/homenews/house/511844-eyes-turn-to-ocasio-cortez-as-she-seeks-to-boost-biden']	93	40	0.0	24.0	True	False
Donald Trump	180	Use unconventional violence	Bernie Sanders	2020-08-16	2005	3637	001cd23069f1255f14713f758e71c077	001cd23069f1255f14713f758e71c077	https://www.dailymail.co.uk/news/article-8633037/Bernie-Sanders-previews-fight-progressive-agenda-says-priority-beating-Trump.html	['https://www.dailymail.co.uk/news/article-8633037/Bernie-Sanders-previews-fight-progressive-agenda-says-priority-beating-Trump.html']	93	40	0.0	24.0	True	False
Bernie Sanders	030	Express intent to cooperate	Joe Biden	2020-08-16	2005	3637	001cd23069f1255f14713f758e71c077	001cd23069f1255f14713f758e71c077	https://www.dailymail.co.uk/news/article-8633037/Bernie-Sanders-previews-fight-progressive-agenda-says-priority-beating-Trump.html	['https://www.dailymail.co.uk/news/article-8633037/Bernie-Sanders-previews-fight-progressive-agenda-says-priority-beating-Trump.html']	93	40	0.0	24.0	True	False
Democratic Party	060	Engage in material cooperation	United States	2020-08-16	2005	3637	391597cb91e9c791b8bcbcbd7aac3474	391597cb91e9c791b8bcbcbd7aac3474	https://www.israelnationalnews.com/News/News.aspx/285339	['https://www.israelnationalnews.com/News/News.aspx/285339']	93	40	0.0	24.0	True	True
United States	060	Engage in judicial cooperation	Democratic Party	2020-08-16	2005	3637	391597cb91e9c791b8bcbcbd7aac3474	391597cb91e9c791b8bcbcbd7aac3474	https://www.israelnationalnews.com/News/News.aspx/285339	['https://www.israelnationalnews.com/News/News.aspx/285339']	93	40	0.0	24.0	True	True
Ilhan Omar	010	Make optimistic comment	Democratic Party	2020-08-16	2005	3637	391597cb91e9c791b8bcbcbd7aac3474	391597cb91e9c791b8bcbcbd7aac3474	https://www.israelnationalnews.com/News/News.aspx/285339	['https://www.israelnationalnews.com/News/News.aspx/285339']	93	40	0.0	24.0	True	True
Trump campaign	010	Make pessimistic comment	Democratic National Convention	2020-08-16	2005	3637	2e5378b06e4f866561780a683049f889	2e5378b06e4f866561780a683049f889	https://www.foxnews.com/politics/trump-campaign-recap-democratic-convention-radical-socialism	['https://www.foxnews.com/politics/trump-campaign-recap-democratic-convention-radical-socialism']	93	40	0.0	24.0	True	False
Democratic Party	010	Decline comment	Joe Biden	2020-08-16	2005	3637	47a8618718fe9e0cb7a1245499e74521	47a8618718fe9e0cb7a1245499e74521	https://thehill.com/homenews/house/511844-eyes-turn-to-ocasio-cortez-as-she-seeks-to-boost-biden	['https://thehill.com/homenews/house/511844-eyes-turn-to-ocasio-cortez-as-she-seeks-to-boost-biden']	93	40	0.0	24.0	True	False
United States	060	Engage in material cooperation	Trump campaign	2020-08-17	2006	3637	baa13d0801e2d62bc4ed9c56fdb010b5	baa13d0801e2d62bc4ed9c56fdb010b5	http://www.ruthfullyyours.com/2020/08/17/how-the-trump-campaign-will-shift-the-narrative-and-win-thomas-lifson-see-note/	['http://www.ruthfullyyours.com/2020/08/17/how-the-trump-campaign-will-shift-the-narrative-and-win-thomas-lifson-see-note/']	93	40	1.0	25.0	True	False
United States	140	Engage in political dissent	Donald Trump	2020-08-17	2006	3637	903cd28316b7575140f87e622b55056f	903cd28316b7575140f87e622b55056f	https://www.foxnews.com/opinion/democratic-convention-spotlights-values-common-goal-rep-eric-swalwell	['https://www.foxnews.com/opinion/democratic-convention-spotlights-values-common-goal-rep-eric-swalwell']	93	40	0.0	25.0	True	False
Michelle Obama	010	Make optimistic comment	Chris Wallace	2020-08-18	2007	3637	764d725847831868d89bdd1812d729b5	764d725847831868d89bdd1812d729b5	https://thehill.com/homenews/media/512474-foxs-chris-wallace-lauds-michelle-obama-convention-speech-really-flayed-sliced	['https://thehill.com/homenews/media/512474-foxs-chris-wallace-lauds-michelle-obama-convention-speech-really-flayed-sliced']	93	40	1.0	26.0	True	False
United States	060	Cooperate economically	Democratic Party	2020-08-18	2007	3637	84e97402d19b524b6eadbad5f908c22e	84e97402d19b524b6eadbad5f908c22e	https://www.breakingisraelnews.com/156869/harris-omar-and-the-partys-great-march-leftward-opinion/	['https://www.breakingisraelnews.com/156869/harris-omar-and-the-partys-great-march-leftward-opinion/']	93	40	0.0	26.0	True	True
Democratic National Convention	010	Decline comment	John Kasich	2020-08-18	2007	3637	481ca6bfc7fa8eb24076d8683f2c3148	481ca6bfc7fa8eb24076d8683f2c3148	https://www.washingtonexaminer.com/news/john-kasichs-journey-from-conservative-darling-to-democratic-convention-speaker	['https://www.washingtonexaminer.com/news/john-kasichs-journey-from-conservative-darling-to-democratic-convention-speaker']	93	40	0.0	26.0	True	False
John Kasich	010	Decline comment	Democratic National Convention	2020-08-18	2007	3637	481ca6bfc7fa8eb24076d8683f2c3148	481ca6bfc7fa8eb24076d8683f2c3148	https://www.washingtonexaminer.com/news/john-kasichs-journey-from-conservative-darling-to-democratic-convention-speaker	['https://www.washingtonexaminer.com/news/john-kasichs-journey-from-conservative-darling-to-democratic-convention-speaker']	93	40	0.0	26.0	True	False
